,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
20,0.5468955540219393,-0.17315394410505272,0.9861378269304492,0.8839632398871188,0.4212850424012005,-0.02521179029766104,0.5879426102927944,0.1954388549775963,0.3969021992569421,0.7848490509188858,0.10230709892137138,0.23878366604895224,0.2934759395705299,0.4116844352751147,-0.8000312933955924,-0.11785137347048968,-0.5136072894663318,-0.3587756770052265,-0.027716843584112884,0.8948610737964466
21,0.514387104175883,-0.19309895527193832,0.9960559604495175,0.8844846749476679,0.45345383242469156,-0.029955404047935064,0.5531215606209319,0.13268209953949803,0.438783986425781,0.7283238630563467,0.11406085006097844,0.1837985134409079,0.2731042545931065,0.4626970056431325,-0.8394804546989413,-0.20348828201181837,-0.4812546696016094,-0.3882839048053147,0.023885044905688296,0.9434433048980184
22,0.4953976399751376,-0.18274686743770813,0.9695521730501833,0.9384091044020226,0.38084617441710117,-0.06978916193087252,0.511491752881691,0.21651403165093586,0.3510717121759551,0.8341998658426636,0.10887089313804668,0.1715002199101343,0.3017850347988706,0.2898990072950544,-0.7297799690283027,-0.0628335031783803,-0.5392806529148239,-0.2990683221459961,0.018652650065627156,0.9088063136437301
23,0.5111995324950035,-0.21420586414171713,0.9798015554024525,0.90568986295554,0.41187086666306494,-0.07245460928161858,0.626560598601975,0.08991667810735651,0.42897516707307354,0.7752037457774666,0.1342672385309624,0.14743021445052176,0.3306205235962135,0.27713657474520187,-0.8004880151149326,-0.24682606082355366,-0.562302580269686,-0.29100402454843916,0.030983177439354193,0.844893972267678
24,0.5111995324950035,-0.21420586414171713,0.9798015554024525,0.90568986295554,0.41187086666306494,-0.07245460928161858,0.626560598601975,0.08991667810735651,0.42897516707307354,0.7752037457774666,0.1342672385309624,0.14743021445052176,0.3306205235962135,0.27713657474520187,-0.8004880151149326,-0.24682606082355366,-0.562302580269686,-0.29100402454843916,0.030983177439354193,0.844893972267678
25,0.5139698240294692,-0.20190217186304685,0.9789577427007343,0.9280314654608791,0.4609863032129448,-0.14124776276961173,0.5732967818717126,0.04527743897520771,0.43050863859730143,0.8337242299007981,0.10765090180243127,0.09691198670684863,0.33146453606017706,0.24564838579825848,-0.8236141686459968,-0.3248020404685604,-0.5765722747350706,-0.279277556770594,0.0946804606320949,0.8381780764072123
26,0.5139698240294692,-0.20190217186304685,0.9789577427007343,0.9280314654608791,0.4609863032129448,-0.14124776276961173,0.5732967818717126,0.04527743897520771,0.43050863859730143,0.8337242299007981,0.10765090180243127,0.09691198670684863,0.33146453606017706,0.24564838579825848,-0.8236141686459968,-0.3248020404685604,-0.5765722747350706,-0.279277556770594,0.0946804606320949,0.8381780764072123
27,0.5283346486485697,-0.22079996123572296,0.9895256646676702,0.9147962971134095,0.4045717764606008,-0.055511912521477885,0.6291763427983287,0.08068504430662451,0.41971185120454113,0.772293955445805,0.12665827189070714,0.12452650609417418,0.19051844608996593,0.2242216597826238,-0.7961904115311074,-0.2408459255526065,-0.6481003309821164,-0.3085644069107343,0.06848520458035967,0.9047407384061792
28,0.5307549508844913,-0.23915311823089733,0.9992530769875667,0.8734444919325824,0.4375873455842902,-0.1284513622714136,0.6431738762087832,-0.008065022492291452,0.49368890626697143,0.7543300628370572,0.16741409300980598,0.12983649857298313,0.3578166236529716,0.24432968839380753,-0.8237193885635343,-0.3951089936465389,-0.6101807645018528,-0.31593199601867783,0.022505682785061758,0.7958480922321176
29,0.5644999313939061,-0.20146203787806463,0.9769856609291203,0.9126477719366826,0.37544569202605055,-0.07517040322968951,0.7518782706247442,0.10759598200423656,0.5139228539958287,0.752496905211061,0.14508479051249668,0.20087218253572003,0.2678172172009819,0.21393263081365607,-0.8635771042481247,-0.2777567728830832,-0.5967147137101807,-0.27878221930884095,-0.05385977180640936,0.723053119635662
30,0.5644999313939061,-0.20146203787806463,0.9769856609291203,0.9126477719366826,0.37544569202605055,-0.07517040322968951,0.7518782706247442,0.10759598200423656,0.5139228539958287,0.752496905211061,0.14508479051249668,0.20087218253572003,0.2678172172009819,0.21393263081365607,-0.8635771042481247,-0.2777567728830832,-0.5967147137101807,-0.27878221930884095,-0.05385977180640936,0.723053119635662
31,0.5644999313939061,-0.20146203787806463,0.9769856609291203,0.9126477719366826,0.37544569202605055,-0.07517040322968951,0.7518782706247442,0.10759598200423656,0.5139228539958287,0.752496905211061,0.14508479051249668,0.20087218253572003,0.2678172172009819,0.21393263081365607,-0.8635771042481247,-0.2777567728830832,-0.5967147137101807,-0.27878221930884095,-0.05385977180640936,0.723053119635662
32,0.5348101957427253,-0.19906036161382032,0.9767368014814733,0.8797945652430661,0.4570865216757636,-0.05309952897445885,0.652295577344575,0.10145102904088062,0.49085462883195125,0.8030335371249222,0.06994358081206492,0.15017633715146253,0.32240266042314375,0.2710593922607294,-0.9203994694496012,-0.2955239608872319,-0.49044569632440627,-0.30407091820444015,0.09344232922685528,0.6339849420859724
